id,sentence,set
s312,De Turken voelen zich meer gewaardeerd in die delen van de wereld.,8
s313,Meisjes op de basisschool die een hoofddoek dragen.,8
s314,"We snappen dat studenten geld willen verdienen, maar dat moeten ze om hun studie heen doen, op avonden en in weekenden.",8
s315,"Het leidt tot onregelmatige roosters, oververmoeidheid en onderbetaald werk.",8
s316,"Dat heeft tot onnodig werk geleid, zegt ze.",8
s317,De beelden zijn overigens door Knights verloofde voor 55.000 dollar verkocht aan entertainmentsite TMZ.,8
s318,"Iemand die op zoek is naar geborgenheid en genegenheid, zoiets associeer je totaal niet met een verkrachting.",8
s319,Front National zou te veel worden geassocieerd met het extreem-rechtse en antisemitische geluid van Marine Le Pens vader Jean-Marie Le Pen.,8
s320,"Achteraf gezien was het dom, je moet van iemands hoofd afblijven, maar ik had nooit het gevoel dat ik hem schade toebracht"", zei hij.",8
s321,"Verder was hij wel technisch goed aangelegd, dus ik ben niet verbaasd dat hij ging bushcraften.",9
s322,Laat ze lekker voetballen met hun eigen vriendjes.,9
s323,Hij noemde dat nazistische praktijken.,9
s324,"In het licht van de discussies over fake news, laat dit zien dat je moet beginnen bij de basis.",9
s325,"De bacterie is gevonden in de ontlasting van buidelratten, maar ook muggen kunnen drager zijn.",9
s326,Aa en Maas: Voorlopige uitslag is nog niet bekendgemaakt.,9
s327,"Daar zijn wel mensen voor nodig"", zegt Wennink.",9
s328,"Informateur Tjeenk Willink zocht vandaag achter de schermen naar mogelijkheden om de gesprekken tussen VVD, CDA, D66 en GroenLinks weer op gang te brengen.",9
s329,Een familieman.” Tegen verdachten:”Ik haat jullie zo intens.,9
s330,Het is natuurlijk geen garantie dat dit opnieuw gebeurt en er zijn ook goede argumenten te bedenken waarom het zijn voorspellende waarde verloren heeft.,9
s331,"De vraag is of bedrijven nu buitenlandse werknemers zullen inruilen voor binnenlandse werknemers, omdat ze toch evenveel betaald moeten krijgen.",9
s332,We maaien ze twee keer per jaar en halen daarbij de bloem eraf.,9
s333,Natuurlijk kennen we de foto's met absurde hoeveelheden borden en zijn er verkeerssituaties waarin we niet overladen moeten worden met informatie.,9
s334,"In een interview liet kroonprins Mohammed bin Salman weten dat vrouwen zich ""bescheiden moeten kleden"", maar dat dat niet betekent dat ze een abaya en een nikab moeten dragen.",9
s335,Het OM op Curaçao heeft de aanvraag voor de zogeheten harde bijstand gedaan.,9
s336,Dat is in 2018 toegenomen naar tien keer per maand.,9
s337,"Hij schoof Jordi Sanchez naar voren, Maar omdat Sanchez gevangen zit, kan ook hij de deelstaat niet leiden.",9
s338,Ook zij noemde het draagvlak belangrijk.,9
s339,De zwangerschap moet vooral een mooie en bijzondere periode zijn zonder onnodige spanningen voor de aanstaande moeder.,9
s340,"Van Hoogstraten: ""Dit is niet waarmee hij Hamas raakt.",9
s341,De klimaatmodellen zijn niet perfect en satellietwaarnemingen hebben we alleen van de afgelopen veertig jaar.,9
s342,Dat zou wettelijk verankerd moeten worden.,9
s343,Donderdag is het bijna twee weken geleden dat de aardbeving plaatsvond en dan worden de vermisten officieel dood verklaard.,9
s344,Rachid el M. houdt ook zijn lippen op elkaar.,9
s345,"Goed, eerst maar eens de wedstrijd spelen morgen, maar dit smaakt natuurlijk naar meer.",9
s346,Je wil de beste kansen voor je kind.,9
s347,Aan de ene kant wil je niet iemand uitsluiten omdat zij een maat meer heeft.,9
s348,Dat begrijp ik niet.,9
s349,In het noorden van Rusland zijn bij een explosie op een militaire schietbasis twee mensen omgekomen.,9
s350,Dat is in lijn met hoe het bedrijf de laatste jaren presteerde.,9
s351,"Dat is geen eenvoudige zaak voor het OM, maar het is wel mogelijk.",9
s352,"Door een publieke concurrent van de banken, meer regels en meer inspraak van burgers zou die balans hersteld moeten worden.",9
s353,Er komt een onderzoek naar de toedracht van het ongeluk.,9
s354,Ook het Mauperthuis was een succes: daar gaan inmiddels dankzij subsidies en fondsen zeven thuiszitters weer naar school.,9
s355,"Wanneer ik nu reserveer bij een restaurant, hebben mensen ineens een hele andere associatie met mijn naam.",9
s356,"De Waddenatlas, die vandaag gepresenteerd wordt in het Afsluitdijk Wadden Center, is de nieuwste in een reeks thema-atlassen die Noordhoff uitgeeft, na bijvoorbeeld edities over voetbal, Amsterdam en veiligheid.",9
s357,Dat is ook voor mij de grote vraag.,9
s358,"Volgens het onderzoek was de leiding van de POMS-locaties bang dat de Amerikanen de locaties versneld zouden sluiten, als ze zou vragen om kostbare verbeteringen van de arbeidsomstandigheden.",9
s359,Toch stond de eerste bezoeker hier al om 04.00 uur 's nachts voor de deur.,9
s360,De opbrengsten aan inkomsten- en vennootschapsbelasting worden op 150 miljoen euro geschat.,9
s361,Die werden spontaan neergelegd bij de spoorwegovergang waar op 20 september vier kinderen in een stint om het leven kwamen en een kind en een begeleidster zwaargewond raakten.,10
s362,Context Volgens correspondent Wouter Zwart is de werkelijke reden van het ontslag niet helemaal duidelijk.,10
s363,Maar de mens en onze maatschappij zitten niet zo in elkaar dat je dat altijd begrijpt of dat je binnen twee weken kunt reageren.,10
s364,Inmiddels #NLAlert ontvangen.,10
s365,Het OM had vijftien jaar cel en tbs met dwangverpleging geëist voor drie pogingen tot moord en drie bedreigingen met een terroristisch oogmerk.,10
s366,Het gaat heel erg goed met mij en het gaat goed komen.,10
s367,Zo zijn er drempels geplaatst en zijn de kruisingsvlakken geaccentueerd met een vlammend rode kleur.,10
s368,RBS heeft al een kantoor aan de Zuidas in Amsterdam.,10
s369,Hier vind je het overzicht van de werkzaamheden en files en de situatie op het spoor.,10
s370,Tudor deed hem te veel denken aan de gemankeerde Hendrik VIII en Bloody Mary.,10
s371,Het was gewoon ons leven.,10
s372,"Uit respect voor wat ik dacht dat een serieus gesprek was met iemand die in het leger heeft gezeten, zat ik het lange interview uit, dat vol sarcasme zat.",10
s373,"Voor dit soort voertuigen zijn fietspaden in steden aan de smalle kant"", zegt hij.",10
s374,In Pauw & Jinek waren Buma en Pechtold 'even premier'.,10
s375,Hij is 94 jaar geworden.,10
s376,Maar ik ben voor mezelf ook blij dat ik een woning krijg.,10
s377,"Vol show, mysterie en met flink wat symboliek.",10
s378,Commercieel draagmoederschap is verboden.,10
s379,Die ontwikkeling is ook echt nodig om mensen naar het gebied te lokken.,10
s380,Wij willen geen Europees dictaat van de economische en financiële wereld.,10
s381,Toch is het eigenlijk geen verrassing dat van alle royals nu juist Harry hiermee komt.,10
s382,Maar simpel over een muur klauteren kan blijkbaar wel.,10
s383,"Vanavond ophef over een wat onhandige woordkeuze van mij, maar wij willen moskeeën ook in Utrecht sluiten en natuurlijk niet dat ze afbranden.",10
s384,Er gaan verschillende getallen rond.,10
s385,"Gemiddeld zo'n 267 mensen haken per dag af, dat zijn er jaarlijks zo'n 100.000.",10
s386,"In onze voorwaarden staat inderdaad te lezen dat het fictief is en er staat ook dat het een entertainmentsite is, dat zijn we ook verplicht te vermelden.",10
s387,"Wij moeten kunnen zeggen tegen een bedrijf: 'Als je het zelf niet regelt dan komen wij het wel doen'"", zegt Grapperhaus.",10
s388,"Daar komt bij dat de eerste 30 procent van de schade ook met een verzekering alsnog voor eigen rekening is"", zegt Frans Wigchering, akkerbouwer in Drenthe.",10
s389,De politie van Berlijn heeft vanochtend vanwege het verbod zeker 24 gebouwen doorzocht.,10
s390,Het ging deze week veel over de economie.,10
s391,Gisteren zei burgemeester Van Aartsen al dat hij maatregelen gaat nemen op de Oostelijke Eilanden.,10
s392,Natuurlijk moet een film- of televisieproductie geld op leveren.,10
s393,"Beeldvorming kan me wat, ik val aan.",10
s394,Vervolgens braken gevechten uit tussen de rebellen in het noorden en christelijke milities in het zuiden van het land.,10
s395,Bijna alle treinverbindingen werden uit voorzorg platgelegd.,10
s396,En ik vind de prijs die hij rekent zelfs nog aan de hoge kant.,10
s397,Maar deze JSF maakt deel uit van een bulkaankoop van drie en daarom kan Nederland uiteindelijk misschien maar 34 in plaats van 37 straaljagers aanschaffen.,10
s398,"Het was een wonder dat al mijn kinderen gezond zijn"", zei de vader tegen persbureau AFP.",10
s399,"We moeten niet alleen fundamenteel andere prioriteiten kiezen, maar daar ook de middelen voor vrijmaken, en dus op andere posten bezuinigen.",10
s400,Dus het geeft ook bescherming aan degenen die er niet van af weten.,10
s401,"Gisteren riep de Britse premier Theresa May alle Britse bestuurders op een nieuwe ""respectvolle cultuur"" te omarmen om een eind te maken aan seksuele intimidatie en ongepast gedrag in politieke kringen.",11
s402,Dus het zou mij verbazen.,11
s403,Bij het incident raakte een 4-jarige kleuter ernstig gewond nadat hij was beschoten met een luchtbuks.,11
s404,"Huisjes: ""Het gaat niet om kritisch zijn.",11
s405,Ik kan me niet herinneren dat Amerika ooit bij zo'n belangrijk verdrag al bluffend zijn gelijk heeft gekregen.,11
s406,Dat moet aan de ene kant leiden tot toegankelijkheid van het middel.,11
s407,"Het gaat om mensen, onder wie veel jongvolwassenen en kinderen, die hier hun leven hebben opgebouwd, Nederlands spreken en schrijven en hier studeren of werken.",11
s408,De 58-jarige Albert B. stond vandaag voor het eerst voor de rechter.,11
s409,Onder managers geeft 56 procent aan regelmatig langer te werken.,11
s410,Je kunt niet opeens met verantwoordelijkheidsverlof.,11
s411,De brandwondenstichting schrikt naar eigen zeggen van de onderzoeksresultaten.,11
s412,Daar gaat Leushuis zeker naar toe.,11
s413,De Duitse politiek heeft niet stilgezeten.,11
s414,Volgens de VN-kinderrechtenorganisatie is de situatie in de Centraal-Afrikaanse Republiek enorm verslechterd sinds in 2013 een burgeroorlog uitbrak.,11
s415,Je zou zelfs bij hele kleine kinderen al kunnen kijken of er factoren zijn die probleemgedrag in de hand werken.,11
s416,We staan dagelijks voor een vervelend dilemma.,11
s417,Heijens benadrukt dat het werken op Texel ook een avontuur is.,11
s418,"Wat ik zo op het eerste gezicht zie, valt wel mee.",11
s419,Het hoort echt bij Kerst.,11
s420,En dit zal een gevolg daarvan zijn.,11
s421,Het geeft mij onwijs veel hoop om te zien dat zoveel duizenden mensen hun jas weggeven.,11
s422,"Iedereen verdedigt zijn eigen beleid, maar onder goede buren zou dit wel op een andere manier moeten kunnen.",11
s423,"Om te bewijzen dat ze nog leefde, zou hij elke maand haar duimafdruk naar de uitkeringsinstantie hebben opgestuurd.",11
s424,De bestuurder is naar het ziekenhuis gebracht.,11
s425,Ook kan er een virus op je computer zitten dat je inloggegevens voor internetbankieren of andere websites steelt.,11
s426,Je moest echt lid zijn van een vereniging.,11
s427,Oud-commandant Kelloniemi zou zelf niet het besluit hebben genomen om alleen een lanceerinstallatie naar een dergelijk oorlogsgebied te sturen.,11
s428,Elke cent telt Daarbij staat er veel op het spel.,11
s429,"Dat is aan de ene kant goed, want dan wordt er weinig gelekt.",11
s430,S. wordt meerdere keren in zijn rug geschoten.,11
s431,"Het opsporen van vleeswaren die bij groothandels Sligro, Bidfood en Versunie lagen is een stuk ingewikkelder.",11
s432,"Toch vindt hij het allemaal veel te veel gedoe: ""Zo'n hek moet je onderhouden, je moet het gras er elke twee weken maaien, anders werkt het schrikdraad niet.",11
s433,In een eerder interview vertelde Al-Qaisi over de reden van zijn gevangenschap.,11
s434,"Hij bouwt onbewust aan een autocratie, omdat zijn eerste prioriteit zelfverrijking is.",11
s435,Dat levert volgens Brusselse insiders ruimte op bij de brexit-onderhandelingen.,11
s436,Je biedt me geen erkenning/ook al hang ik aan je lippen/deze marteling waaraan je mij onderwerpt is een zonde/heb medelijden met mijn zinkende ziel.,11
s437,Volgens weginspecteurs gaat het bij mensen die langs de snelweg lopen vooral om automobilisten die zonder brandstof zijn komen te staan en op zoek gaan naar een tankstation.,11
s438,Het valt niet goed.,11
s439,"Neitzel: ""Dat woord bleef hangen, werd omgebogen in een schandaal dat haar sindsdien achtervolgt.",11
s440,Het was een heel andere personferentie dan dat we van Trump gewend zijn.,11
s441,"Daar moet je toegang toe krijgen, en dat hangt af van de vraag of de rechter voldoende nieuwsgierig is naar de gang van zaken.",12
s442,Dat staat in een rapport van het Nederlandse ministerie van Buitenlandse Zaken over de veiligheidssituatie in Syrië.,12
s443,Vive le Peuple !,12
s444,Voor kleinere fracties is het lastig.,12
s445,Dierentuin Wildlands in Emmen zegt de veiligheidsmaatregelen te hebben opgeschroefd.,12
s446,"Haar ouders vragen iedereen die Alexandra Black wil eren een donatie te doen aan het Wolf Park in Battleground, Indiana.",12
s447,Dat leidde tot 133 gewonden.,12
s448,Ik vond dat niet waarschijnlijk omdat we aan de zuidkant zitten en het epicentrum van de aardbeving in het noorden was.,12
s449,"Deze zaak kan je hoofdpijn bezorgen"" De brieven zijn opgesteld in het Engels.",12
s450,Zo zou de man in de eerste periode huur hebben betaald en begon de uitbuiting mogelijk later pas.,12
s451,Hij was wel verstandig en pragmatisch.,12
s452,De tijden zijn veranderd.,12
s453,"Jonge mensen omscholen of bijscholen, dat is wellicht de oplossing.",12
s454,"De Britse 'klimaatspijbelaars' treden in de voetsporen van leeftijdsgenoten in tal van andere Europese landen, zoals België, Zweden, Duitsland en Nederland.",12
s455,"Ja, wij zijn als samenleving in oorlog met salafisten, maar het is geen doelstelling van ons om kinderen onder de 14 onze boodschap voor te houden.",12
s456,In Radikaal en rechtlijnig is te zien welke rol Groenevelt speelde als vakbondsleider in de jaren 70.,12
s457,De Amerikaanse vuurwapenfabrikant Remington Outdoor heeft uitstel van betaling aangevraagd.,12
s458,Het inschakelen van een geestelijk verzorger kan een oplossing zijn.,12
s459,Ik heb goede hoop.,12
s460,De jongen was aan het werk bij een boerenbedrijf in Oldehove toen hij viel.,12
s461,"Twee broers werden daarbij al opgepakt, de derde man wist te ontsnappen.",12
s462,"Een afrekentoets"", noemen de tegenstanders de toets, omdat de leerlingen op het rekencijfer kunnen zakken.",12
s463,"Vliegtuigen worden elk jaar ongeveer 1 procent stiller, maar voor de overlast maakt dat geen verschil.",12
s464,"In contacten met andere westerse landen moet je al oppassen, maar met Rusland heel erg extra.",12
s465,Maar de vraag is of de papieren bewaard kunnen worden.,12
s466,Dat lijkt me echt een drama.,12
s467,"Onder regie van David Lynch werd het een beklemmend mysterie vol kleinstedelijke rariteiten, freudiaanse kwellingen en occultisme.",12
s468,Ik wilde voorzitter worden en ik geef meteen toe dat ik er veel plezier in heb.,12
s469,Werken met jullie was een van de mooiste dingen van mijn leven.,12
s470,We moeten het hoofd koel houden en niet paranoïde raken en wilde uitspraken doen.,12
s471,"De beste manier om angst aan te gaan, is om de werkelijkheid te confronteren.",12
s472,Daar doe ik het voor.,12
s473,De foto maakt veel los en leidt wereldwijd tot reacties.,12
s474,Er was geen enkele aanleiding om te denken: deze gast gaat twaalf van mijn collega's doodschieten.,12
s475,"We hebben dit niet onderzocht, maar ik denk dat je ervoor zou moeten zorgen dat teamleden elkaar beter kennen.",12
s476,Er is geen wetenschappelijk bewijs dat het afschaffen van dividendbelasting goed is voor het Nederlandse vestigingsbeleid.,12
s477,"Het moet ervoor zorgen dat mensen niet te snel afbouwen, waardoor klachten weer kunnen terugkomen.",12
s478,Er zou een brandbom naar binnen zijn gegooid.,12
s479,De slachtoffers vallen doordat mensen patronen dampen waar THC en vitamine-E acetaat (een soort olie) in zitten.,12
